MSSubClass,MSZoning,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,HeatingQC,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,WoodDeckSF,Fence,MoSold,YrSold,SaleCondition,LotFrontagenan,SalePrice
0.0,0.75,0.0,0.0,0.2727272727272727,0.8,1.0,0.8,0.3161764705882353,0.7213114754098361,1.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.1666666666666666,0.8333333333333333,0.0573630136986301,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.4,0.4018691588785046,0.3333333333333333,0.25,0.0,1.0,0.0909090909090909,0.5,0.75,0.0,129500
0.2352941176470588,0.75,0.3333333333333333,0.0,0.9545454545454546,0.8,1.0,1.0,0.0073529411764705,0.0163934426229508,1.0,0.3,0.4,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.8333333333333333,0.0757705479452054,1.0,0.5530266343825666,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.8,1.0,0.0093457943925233,1.0,0.75,0.1715285880980163,1.0,0.5454545454545454,0.0,1.0,0.0,345000
0.0,0.75,1.0,0.0,0.2727272727272727,0.8,1.0,0.8,0.3382352941176471,0.7704918032786886,1.0,0.6000000000000001,0.6000000000000001,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.8333333333333333,0.0749143835616438,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.4,0.4299065420560747,0.3333333333333333,0.25,0.1633605600933488,1.0,0.7272727272727273,0.5,0.75,1.0,144000
0.0,0.75,0.3333333333333333,0.0,0.6818181818181819,0.8,1.0,0.8,0.0073529411764705,0.0163934426229508,0.0,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.8333333333333333,0.8333333333333333,0.6395547945205479,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.0093457943925233,0.6666666666666666,0.75,0.1866977829638272,1.0,0.6363636363636364,0.25,1.0,0.0,279500
0.0,0.75,0.3333333333333333,0.5,0.3636363636363636,0.8,1.0,0.8,0.3529411764705882,0.8032786885245902,1.0,0.1,0.2,0.5,0.3333333333333333,1.0,0.5,0.5,0.25,0.3333333333333333,0.8333333333333333,0.2226027397260274,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.8,0.4485981308411214,0.6666666666666666,0.25,0.0,0.25,0.3636363636363636,0.5,0.75,1.0,157000
0.1470588235294117,0.25,0.0,0.5,0.1363636363636363,0.8,1.0,0.4,0.5735294117647058,0.1147540983606557,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.8333333333333333,0.3561643835616438,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.4,0.1495327102803738,0.3333333333333333,0.5,0.0560093348891481,0.75,0.5454545454545454,0.25,0.75,0.0,132000
0.0,0.75,0.3333333333333333,1.0,0.3636363636363636,0.8,1.0,0.8,0.2941176470588235,0.6721311475409837,0.0,0.2,0.1,0.5,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.8333333333333333,0.1823630136986301,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3738317757009345,1.0,0.5,0.0,1.0,0.1818181818181818,1.0,0.75,1.0,149000
0.4117647058823529,0.75,0.0,0.0,0.2727272727272727,0.8,0.25,0.8,0.2867647058823529,0.6557377049180328,0.0,0.1,0.2,0.25,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2,0.2,0.3644859813084112,0.3333333333333333,0.5,0.0,1.0,0.8181818181818182,0.0,0.75,0.0,90000
0.0,0.75,0.0,0.0,0.4545454545454546,0.4,1.0,0.8,0.0294117647058823,0.0819672131147541,0.0,0.9,0.9,0.25,0.3333333333333333,1.0,1.0,0.5,0.25,1.0,0.8333333333333333,0.2003424657534246,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.0,0.2,0.4,0.0373831775700934,0.3333333333333333,0.5,0.0,1.0,0.4545454545454545,0.5,0.75,0.0,159000
0.0,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.8,0.375,0.7377049180327869,1.0,0.8,0.6000000000000001,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.5,0.8333333333333333,0.2247431506849315,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.8,0.4766355140186915,0.3333333333333333,0.25,0.0,0.5,0.3636363636363636,0.75,0.0,0.0,139000
0.2352941176470588,0.75,0.3333333333333333,0.5,0.9545454545454546,0.8,1.0,1.0,0.0073529411764705,0.0163934426229508,0.0,0.9,0.9,0.5,0.6666666666666666,1.0,1.0,1.0,0.75,0.8333333333333333,0.8333333333333333,0.4957191780821917,1.0,0.5898305084745763,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.8,1.0,0.0093457943925233,0.6666666666666666,0.75,0.2800466744457409,1.0,0.9090909090909092,0.0,1.0,0.0,325300
0.1470588235294117,0.25,0.0,0.0,0.0454545454545454,0.8,1.0,0.4,0.5661764705882353,0.9508196721311476,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,1.0,0.5,0.25,0.8333333333333333,0.8333333333333333,0.2726883561643835,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.719626168224299,0.3333333333333333,0.25,0.0,0.75,0.4545454545454545,0.25,0.75,0.0,139400
0.0,0.75,0.0,0.0,0.6818181818181819,0.8,1.0,0.8,0.0441176470588235,0.1147540983606557,1.0,0.9,0.9,0.5,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.8333333333333333,0.7607020547945205,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.0560747663551401,0.6666666666666666,0.5,0.1995332555425904,1.0,0.7272727272727273,0.5,0.75,0.0,230000
0.588235294117647,0.25,0.0,0.0,0.0,0.8,0.75,0.8,0.2279411764705882,0.5245901639344263,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,0.75,0.25,1.0,0.8333333333333333,0.0856164383561643,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.3333333333333333,0.5,0.116686114352392,1.0,0.4545454545454545,0.25,0.75,0.0,129900
0.0,0.75,0.3333333333333333,0.0,0.2727272727272727,0.8,1.0,0.8,0.3088235294117647,0.1639344262295081,0.0,0.7000000000000001,0.6000000000000001,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.1666666666666666,1.0,0.0873287671232876,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3925233644859813,0.3333333333333333,0.25,0.4737456242707117,0.5,0.3636363636363636,1.0,0.75,1.0,154000
0.0,0.75,0.0,0.5,0.9545454545454546,0.8,1.0,0.8,0.0147058823529411,0.0491803278688524,0.0,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.8333333333333333,0.670376712328767,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.0186915887850467,0.6666666666666666,0.75,0.0,1.0,0.5454545454545454,0.75,0.75,0.0,256300
0.0,0.75,0.0,0.5,0.3636363636363636,0.8,1.0,0.8,0.4338235294117647,0.180327868852459,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.0770547945205479,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.2,0.4,0.0467289719626168,0.3333333333333333,0.5,0.2590431738623103,1.0,0.3636363636363636,1.0,0.75,0.0,134800
0.0,0.75,0.0,0.0,0.9545454545454546,0.8,1.0,0.8,0.0220588235294117,0.0491803278688524,0.0,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,0.8333333333333333,0.2080479452054794,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.0186915887850467,0.6666666666666666,0.75,0.0,1.0,0.3636363636363636,1.0,0.75,0.0,306000
0.0,0.75,0.3333333333333333,1.0,0.3636363636363636,0.8,1.0,0.8,0.3602941176470588,0.1639344262295081,0.0,0.1,0.2,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,0.8333333333333333,0.0886130136986301,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.8,0.8,0.4579439252336448,0.6666666666666666,0.25,0.3360560093348891,1.0,1.0,0.0,0.75,0.0,207500
0.0588235294117646,0.25,0.3333333333333333,0.0,0.1363636363636363,0.2,1.0,0.8,0.5955882352941176,0.9672131147540984,0.0,0.1,0.2,0.25,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.8333333333333333,0.2226027397260274,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.4,0.822429906542056,0.3333333333333333,0.25,0.0571761960326721,1.0,0.3636363636363636,0.5,0.75,0.0,68500
0.2941176470588235,0.0,0.0,0.0,0.0454545454545454,0.2,1.0,1.0,0.6470588235294118,0.9672131147540984,0.5,0.8,0.8,0.25,0.3333333333333333,0.0,0.25,0.5,0.25,0.8333333333333333,0.8333333333333333,0.2778253424657534,0.5,0.3234866828087167,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.4,0.822429906542056,0.3333333333333333,0.25,0.0,0.5,0.5454545454545454,0.5,0.75,0.0,40000
0.0,0.75,0.3333333333333333,1.0,0.2727272727272727,0.8,1.0,0.8,0.3088235294117647,0.0491803278688524,0.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.8333333333333333,0.8333333333333333,0.5256849315068493,0.75,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.25,0.0,0.5,0.4545454545454545,0.5,0.75,1.0,149350
0.0,0.75,0.0,0.5,0.6818181818181819,0.8,1.0,0.8,0.0073529411764705,0.0327868852459016,0.0,0.9,0.9,0.25,0.6666666666666666,1.0,1.0,1.0,0.75,0.8333333333333333,0.8333333333333333,0.5282534246575342,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.2,0.8,0.0093457943925233,0.6666666666666666,0.5,0.0,1.0,0.0,0.5,0.75,0.0,179900
0.0,0.75,0.3333333333333333,0.0,0.3636363636363636,0.8,1.0,0.8,0.375,0.8524590163934427,1.0,0.8,0.8,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.1666666666666666,0.8333333333333333,0.1626712328767123,0.75,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.8,0.8,0.4766355140186915,0.6666666666666666,0.5,0.0,1.0,0.2727272727272727,1.0,0.75,0.0,165500
0.588235294117647,0.75,0.0,0.0,0.9545454545454546,0.8,0.75,0.8,0.0147058823529411,0.0491803278688524,1.0,0.1,0.2,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.8333333333333333,0.1746575342465753,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.8,0.8,0.0186915887850467,1.0,0.5,0.2368728121353558,1.0,0.6363636363636364,0.25,0.75,0.0,277500
0.2352941176470588,0.75,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,0.0147058823529411,0.0327868852459016,0.0,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.8333333333333333,0.8333333333333333,0.478167808219178,1.0,0.639225181598063,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.8,1.0,0.0186915887850467,1.0,0.75,0.131855309218203,1.0,0.7272727272727273,0.0,0.75,0.0,309000
0.0,0.75,0.0,0.5,0.6818181818181819,0.8,1.0,0.8,0.1102941176470588,0.2459016393442623,0.0,0.9,0.9,0.25,0.3333333333333333,1.0,1.0,0.75,0.25,0.8333333333333333,0.8333333333333333,0.4696061643835616,1.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.2,0.8,0.1308411214953271,0.3333333333333333,0.5,0.4574095682613768,1.0,0.4545454545454545,0.75,0.75,0.0,145000
0.0,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.8,0.4044117647058823,0.3278688524590164,1.0,0.2,0.1,0.5,0.3333333333333333,1.0,0.5,0.5,0.25,0.1666666666666666,0.8333333333333333,0.035958904109589,0.75,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.514018691588785,1.0,0.5,0.0,1.0,0.8181818181818182,0.75,0.75,0.0,153000
0.0,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.8,0.4191176470588235,0.0655737704918032,0.0,0.9,0.9,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,1.0,0.8333333333333333,0.1395547945205479,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.2,0.4,0.5327102803738317,0.3333333333333333,0.25,0.0,1.0,0.0,1.0,0.0,0.0,109000
0.4117647058823529,0.75,0.0,0.0,0.1818181818181818,0.8,0.25,0.8,0.3897058823529412,0.8852459016393444,0.0,0.0,0.6000000000000001,0.25,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.0,0.2616822429906542,0.0,0.0,0.0,1.0,0.4545454545454545,0.5,0.5,0.0,82000
0.0,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.8,0.3014705882352941,0.6885245901639345,0.0,0.2,0.1,0.5,0.3333333333333333,1.0,0.5,0.5,0.25,0.1666666666666666,0.8333333333333333,0.1904965753424657,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3831775700934579,0.6666666666666666,0.5,0.0,0.25,1.0,0.0,0.0,0.0,160000
0.0,0.75,0.0,0.0,0.8636363636363636,0.8,1.0,0.8,0.3529411764705882,0.8032786885245902,0.0,0.9,0.9,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.8333333333333333,0.1639554794520548,0.75,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.8,0.8,0.4485981308411214,0.6666666666666666,0.25,0.0,1.0,0.5454545454545454,0.25,0.75,0.0,170000
0.3823529411764705,0.75,0.3333333333333333,1.0,0.4545454545454546,0.8,1.0,0.0,0.1764705882352941,0.4098360655737705,0.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.75,0.75,0.6666666666666666,0.3333333333333333,0.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.2,0.8,0.2242990654205607,0.6666666666666666,0.5,0.2800466744457409,0.5,1.0,0.25,0.75,1.0,144000
0.0,0.75,0.3333333333333333,1.0,0.6818181818181819,0.8,1.0,0.8,0.2426470588235294,0.4754098360655738,1.0,0.9,0.9,0.25,0.3333333333333333,1.0,0.5,0.75,0.75,0.5,0.1666666666666666,0.0714897260273972,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.4,0.2897196261682243,0.3333333333333333,0.25,0.1691948658109685,0.5,0.5454545454545454,0.5,0.75,1.0,130250
0.0,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.8,0.3455882352941176,0.7868852459016394,0.0,0.8,0.1,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.1666666666666666,0.1990582191780821,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.8,0.4392523364485981,0.6666666666666666,0.25,0.0,1.0,0.3636363636363636,0.0,0.75,0.0,141000
0.588235294117647,0.75,0.0,0.0,0.9545454545454546,0.8,0.75,0.8,0.0367647058823529,0.0983606557377049,1.0,0.1,0.2,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.8333333333333333,0.5547945205479452,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.8,0.8,0.0467289719626168,0.6666666666666666,0.5,0.2287047841306884,1.0,0.0909090909090909,1.0,0.75,0.0,319900
0.1764705882352941,0.75,0.3333333333333333,1.0,0.4090909090909091,0.8,1.0,0.2,0.0441176470588235,0.1147540983606557,0.0,0.9,0.9,0.25,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,0.8333333333333333,0.0355308219178082,1.0,0.3055690072639225,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,0.8,0.0560747663551401,0.6666666666666666,0.5,0.1960326721120186,1.0,0.6363636363636364,0.75,0.0,0.0,239686
0.0,1.0,0.0,0.0,0.8181818181818182,0.8,1.0,0.8,0.0073529411764705,0.0327868852459016,0.0,0.9,0.9,0.25,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,0.8333333333333333,0.6986301369863013,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.2,0.8,0.0093457943925233,0.6666666666666666,0.75,0.0,1.0,0.5454545454545454,0.25,0.75,0.0,249700
1.0,0.25,0.0,0.0,0.2272727272727273,0.8,0.0,1.0,0.6544117647058824,0.0327868852459016,0.0,0.1,0.2,0.25,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.8333333333333333,0.3150684931506849,0.75,0.3467312348668281,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2,0.0,0.2710280373831775,0.0,0.0,0.0,1.0,0.4545454545454545,0.75,1.0,0.0,113000
0.0,0.75,0.0,0.0,0.2727272727272727,0.8,1.0,0.8,0.3014705882352941,0.6885245901639345,0.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.3333333333333333,0.8333333333333333,0.0821917808219178,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.8,0.3831775700934579,0.3333333333333333,0.25,0.0,0.5,0.0,0.25,0.75,0.0,127000
0.2352941176470588,0.75,1.0,0.5,0.5909090909090909,0.8,1.0,1.0,0.0735294117647058,0.180327868852459,0.0,0.9,0.9,0.25,0.3333333333333333,1.0,1.0,0.75,0.75,1.0,0.8333333333333333,0.261986301369863,0.75,0.3273607748184019,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2,0.8,0.0934579439252336,1.0,0.5,0.0,1.0,0.5454545454545454,0.25,0.75,1.0,177000
0.1764705882352941,0.25,0.0,0.0,0.1363636363636363,0.8,1.0,0.2,0.5294117647058824,0.9344262295081968,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,1.0,0.5,0.25,0.8333333333333333,0.8333333333333333,0.3493150684931506,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.1962616822429906,0.3333333333333333,0.5,0.1306884480746791,0.5,0.7272727272727273,0.0,0.75,0.0,114500
0.4117647058823529,0.25,1.0,0.5,0.0454545454545454,0.4,0.25,0.8,0.3455882352941176,0.7868852459016394,0.0,0.2,0.1,0.25,0.0,1.0,0.5,0.75,1.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.2,0.4392523364485981,0.3333333333333333,0.5,0.1236872812135355,1.0,0.3636363636363636,1.0,0.75,0.0,110000
0.0,0.75,0.3333333333333333,0.0,0.5454545454545454,0.8,1.0,0.8,0.1838235294117647,0.3278688524590164,0.0,0.3,0.4,0.25,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.8333333333333333,0.0136986301369863,0.75,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.8,0.8,0.233644859813084,1.0,0.75,1.0,1.0,0.9090909090909092,0.0,0.75,0.0,385000
0.3529411764705882,0.75,0.0,0.0,0.3636363636363636,0.8,1.0,0.6000000000000001,0.3823529411764705,0.8688524590163935,0.0,0.1,0.2,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.8333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4,0.4205607476635514,0.3333333333333333,0.5,0.0,0.5,0.0909090909090909,0.25,0.75,0.0,130000
0.0,0.75,0.3333333333333333,0.0,0.3636363636363636,0.8,1.0,0.8,0.3235294117647059,0.7377049180327869,0.0,0.6000000000000001,0.6000000000000001,0.5,0.3333333333333333,1.0,0.5,0.5,0.25,0.3333333333333333,0.8333333333333333,0.4002568493150685,0.75,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8,0.411214953271028,0.6666666666666666,0.5,0.0,1.0,0.5454545454545454,0.5,0.75,0.0,180500
0.8235294117647058,1.0,0.0,0.0,0.8181818181818182,0.8,0.5,1.0,0.0735294117647058,0.1639344262295081,0.0,0.1,0.2,0.5,0.6666666666666666,1.0,1.0,0.75,0.25,1.0,0.8333333333333333,0.1374143835616438,1.0,0.3661016949152542,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,0.2,0.8,0.0934579439252336,1.0,0.5,0.1341890315052508,1.0,0.6363636363636364,0.75,0.0,0.0,172500
